jours,date,ymin,ymean,ymax,candidat,nom,nom_abbr,parti,nuance,order
39,2021-10-11,17.1916787347117,19.41729556076109,21.64291238681047,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
39,2021-10-11,17.1916787347117,19.41729556076109,21.64291238681047,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
39,2021-10-11,17.1916787347117,19.41729556076109,21.64291238681047,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
39,2021-10-11,17.1916787347117,19.41729556076109,21.64291238681047,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
41,2021-10-13,17.153587985015143,19.286343291538085,21.419098598061044,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
46,2021-10-18,16.684737839277528,18.718737258988035,20.75273667869855,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
46,2021-10-18,16.684737839277528,18.718737258988035,20.75273667869855,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
46,2021-10-18,16.684737839277528,18.718737258988035,20.75273667869855,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
48,2021-10-20,16.45543838770921,18.46691548366404,20.478392579618877,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
48,2021-10-20,16.45543838770921,18.46691548366404,20.478392579618877,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
48,2021-10-20,16.45543838770921,18.46691548366404,20.478392579618877,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
48,2021-10-20,16.45543838770921,18.46691548366404,20.478392579618877,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
53,2021-10-25,15.92457744134168,17.91216290765729,19.8997483739729,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
53,2021-10-25,15.92457744134168,17.91216290765729,19.8997483739729,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
53,2021-10-25,15.92457744134168,17.91216290765729,19.8997483739729,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
55,2021-10-27,15.773223985536914,17.761207702594852,19.74919141965278,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
55,2021-10-27,15.773223985536914,17.761207702594852,19.74919141965278,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
55,2021-10-27,15.773223985536914,17.761207702594852,19.74919141965278,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
58,2021-10-30,15.663964849673764,17.659627660745468,19.655290471817164,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
58,2021-10-30,15.663964849673764,17.659627660745468,19.655290471817164,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
58,2021-10-30,15.663964849673764,17.659627660745468,19.655290471817164,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
64,2021-11-05,15.723621342622334,17.77845009991584,19.833278857209347,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
64,2021-11-05,15.723621342622334,17.77845009991584,19.833278857209347,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
64,2021-11-05,15.723621342622334,17.77845009991584,19.833278857209347,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
64,2021-11-05,15.723621342622334,17.77845009991584,19.833278857209347,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
64,2021-11-05,15.723621342622334,17.77845009991584,19.833278857209347,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
67,2021-11-08,15.843654539215063,17.9431915525515,20.042728565887938,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
70,2021-11-11,16.033742994509833,18.176542984306558,20.319342974103286,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
70,2021-11-11,16.033742994509833,18.176542984306558,20.319342974103286,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
70,2021-11-11,16.033742994509833,18.176542984306558,20.319342974103286,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
70,2021-11-11,16.033742994509833,18.176542984306558,20.319342974103286,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
70,2021-11-11,16.033742994509833,18.176542984306558,20.319342974103286,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
74,2021-11-15,16.38996144006861,18.593266670675963,20.79657190128331,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
76,2021-11-17,16.615260294354282,18.852235970546904,21.089211646739518,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
76,2021-11-17,16.615260294354282,18.852235970546904,21.089211646739518,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
76,2021-11-17,16.615260294354282,18.852235970546904,21.089211646739518,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
76,2021-11-17,16.615260294354282,18.852235970546904,21.089211646739518,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
81,2021-11-22,17.329798177410524,19.654601157335915,21.979404137261316,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
81,2021-11-22,17.329798177410524,19.654601157335915,21.979404137261316,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
81,2021-11-22,17.329798177410524,19.654601157335915,21.979404137261316,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
81,2021-11-22,17.329798177410524,19.654601157335915,21.979404137261316,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
81,2021-11-22,17.329798177410524,19.654601157335915,21.979404137261316,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
83,2021-11-24,17.668561416653784,20.032452866083844,22.39634431551392,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
83,2021-11-24,17.668561416653784,20.032452866083844,22.39634431551392,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
83,2021-11-24,17.668561416653784,20.032452866083844,22.39634431551392,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
83,2021-11-24,17.668561416653784,20.032452866083844,22.39634431551392,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
83,2021-11-24,17.668561416653784,20.032452866083844,22.39634431551392,Marine Le Pen,Le Pen,M. Le Pen,Rassemblement national,EXDR,5020
0,2021-09-02,8.52755245073554,11.047161787415014,13.56677112409448,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
1,2021-09-03,8.464063362942115,10.968506572341036,13.47294978173995,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
1,2021-09-03,8.464063362942115,10.968506572341036,13.47294978173995,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
4,2021-09-06,8.28538226715056,10.742048049198491,13.198713831246414,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
11,2021-09-13,7.9293354803463005,10.25882135133664,12.588307222326964,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
21,2021-09-23,7.57761850691086,9.67408654718788,11.770554587464897,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
25,2021-09-27,7.479481790123713,9.471402835149878,11.463323880176045,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
28,2021-09-30,7.414893398110668,9.3275169946656,11.240140591220534,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
28,2021-09-30,7.414893398110668,9.3275169946656,11.240140591220534,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
29,2021-10-01,7.397845362584076,9.281812225311553,11.165779088039029,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
29,2021-10-01,7.397845362584076,9.281812225311553,11.165779088039029,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
32,2021-10-04,7.368941777870824,9.151645818678892,10.934349859486959,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
34,2021-10-06,7.341976330748297,9.059744150758249,10.7775119707682,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
34,2021-10-06,7.341976330748297,9.059744150758249,10.7775119707682,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
39,2021-10-11,7.140478002564847,8.685168103888934,10.229858205213024,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
39,2021-10-11,7.140478002564847,8.685168103888934,10.229858205213024,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
39,2021-10-11,7.140478002564847,8.685168103888934,10.229858205213024,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
39,2021-10-11,7.140478002564847,8.685168103888934,10.229858205213024,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
41,2021-10-13,7.106577410971011,8.595860743442335,10.085144075913659,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
41,2021-10-13,7.106577410971011,8.595860743442335,10.085144075913659,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
41,2021-10-13,7.106577410971011,8.595860743442335,10.085144075913659,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
46,2021-10-18,7.058924889751127,8.412875979551089,9.766827069351047,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
48,2021-10-20,7.070533502378101,8.40029303448576,9.730052566593415,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
53,2021-10-25,7.157042254107211,8.523718214806278,9.890394175505344,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
55,2021-10-27,7.201742775088593,8.60631928411398,10.010895793139367,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
58,2021-10-30,7.272107087726849,8.742230873391662,10.212354659056476,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
64,2021-11-05,7.395045793961849,8.963855167189717,10.532664540417588,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
67,2021-11-08,7.452521790541502,9.043393467737094,10.634265144932687,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
67,2021-11-08,7.452521790541502,9.043393467737094,10.634265144932687,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
70,2021-11-11,7.511422490776257,9.123138401767045,10.73485431275784,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
74,2021-11-15,7.584409301101151,9.220431212217461,10.856453123333756,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
74,2021-11-15,7.584409301101151,9.220431212217461,10.856453123333756,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
74,2021-11-15,7.584409301101151,9.220431212217461,10.856453123333756,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
76,2021-11-17,7.614127081843243,9.261158667889859,10.90819025393646,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
81,2021-11-22,7.674927991714913,9.346532880261137,11.018137768807364,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
83,2021-11-24,7.697106618547244,9.377504183522605,11.05790174849797,Michel Barnier,Barnier,M. Barnier,Les Républicains,DROI,4010
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
0,2021-09-02,0.17658065000609668,0.6451003849512038,1.113620119896311,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
4,2021-09-06,0.20333037135771465,0.731763119878073,1.2601958683984298,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
4,2021-09-06,0.20333037135771465,0.731763119878073,1.2601958683984298,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
4,2021-09-06,0.20333037135771465,0.731763119878073,1.2601958683984298,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
4,2021-09-06,0.20333037135771465,0.731763119878073,1.2601958683984298,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
4,2021-09-06,0.20333037135771465,0.731763119878073,1.2601958683984298,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
11,2021-09-13,0.24294050956920651,0.847491147403429,1.4520417852376546,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
13,2021-09-15,0.25347038593073506,0.8727892276714061,1.4921080694120803,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
18,2021-09-20,0.2776928020926198,0.9198795113755185,1.5620662206584195,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
18,2021-09-20,0.2776928020926198,0.9198795113755185,1.5620662206584195,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
18,2021-09-20,0.2776928020926198,0.9198795113755185,1.5620662206584195,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
21,2021-09-23,0.2918731096794876,0.9392956511006044,1.586718192521723,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
25,2021-09-27,0.31189197213122877,0.9580082794113027,1.6041245866913785,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
25,2021-09-27,0.31189197213122877,0.9580082794113027,1.6041245866913785,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
25,2021-09-27,0.31189197213122877,0.9580082794113027,1.6041245866913785,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
28,2021-09-30,0.32436292569401054,0.964343708067462,1.604324490440914,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
28,2021-09-30,0.32436292569401054,0.964343708067462,1.604324490440914,Nathalie Arthaud,Arthaud,N. Arthaud,Parti communiste français,EXGA,10
